instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
36,11,10,1,0.383,2.739,12.407,1.0,2.3420442520834185e7,2.3420442520834185e7,2.342044252083419e7,8,10,0.1,1
37,10,9,1,0.274,1.963,8.854,4.0,1.929400893631032e7,1.929400893631032e7,1.929400893631032e7,8,10,0.1,1
38,10,9,1,0.282,2.033,8.935,1.7500000000000036,2.02859901099671e7,2.02859901099671e7,2.02859901099671e7,8,10,0.1,1
39,11,10,1,0.289,1.993,8.925,0.75,2.6414382787855174e7,2.6414382787855174e7,2.6414382787855178e7,8,10,0.1,1
3,11,10,1,0.289,2.111,9.098,2.0,2.7913118833928503e7,2.7913118833928503e7,2.7913118833928503e7,8,10,0.1,1
40,7,6,1,0.259,1.976,8.962,3.333333333333332,1.4767964555273496e7,1.4767964555273496e7,1.4767964555273496e7,8,10,0.1,1
41,8,7,1,0.269,2.036,9.173,5.999999999999998,1.843415752589556e7,1.843415752589556e7,1.8434157525895562e7,8,10,0.1,1
42,10,9,1,0.28,2.056,9.155,2.0,1.6931257703798424e7,1.6931257703798424e7,1.693125770379842e7,8,10,0.1,1
43,10,8,1,0.293,2.169,9.684,2.75,1.9482079689998314e7,1.9482079689998314e7,1.9482079689998318e7,8,10,0.1,1
44,10,9,1,0.304,2.184,9.559,2.25,1.7949809984638494e7,1.7949809984638494e7,1.7949809984638497e7,8,10,0.1,1
45,8,6,1,0.253,1.956,8.798,4.0,1.353039604551135e7,1.353039604551135e7,1.353039604551135e7,8,10,0.1,1
46,11,10,1,0.324,2.336,9.798,0.3333333333333357,1.8199495972921986e7,1.8199495972921986e7,1.819949597292199e7,8,10,0.1,1
47,6,5,1,0.255,2.059,9.246,5.5,8.795972175583523e6,8.795972175583523e6,8.795972175583525e6,8,10,0.1,1
48,9,8,1,0.268,1.975,8.682,3.1999999999999993,1.5400910068100981e7,1.5400910068100981e7,1.5400910068100987e7,8,10,0.1,1
49,10,9,1,0.33,2.367,10.338,4.0,1.3980626695256911e7,1.3980626695256911e7,1.3980626695256915e7,8,10,0.1,1
4,10,9,1,0.275,1.995,8.838,1.0,1.925755682079942e7,1.925755682079942e7,1.9257556820799425e7,8,10,0.1,1
50,8,7,1,0.271,2.082,9.256,1.2500000000000018,1.9070619826312855e7,1.9070619826312855e7,1.9070619826312855e7,8,10,0.1,1
5,9,8,1,0.305,2.221,9.899,2.0,1.4707715917420337e7,1.4707715917420337e7,1.4707715917420339e7,8,10,0.1,1
6,8,7,1,0.273,2.085,9.196,2.1999999999999993,1.6295261955884004e7,1.6295261955884004e7,1.6295261955884006e7,8,10,0.1,1
7,11,10,1,0.378,2.859,12.301,1.75,2.042975882008181e7,2.042975882008181e7,2.0429758820081808e7,8,10,0.1,1
8,8,7,1,0.356,2.764,12.298,2.333333333333334,1.1177543172627617e7,1.1177543172627617e7,1.1177543172627619e7,8,10,0.1,1
9,10,9,1,0.271,2.003,8.976,2.5,1.6038561256344954e7,1.6038561256344954e7,1.6038561256344955e7,8,10,0.1,1
