instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
26,11,10,1,0.304,2.142,9.596,1.6000000000000014,2.122677426484674e7,2.122677426484674e7,2.1226774264846735e7,6,10,0.1,1
27,11,10,1,0.278,2.001,8.964,1.0,2.1335751931783985e7,2.1335751931783985e7,2.133575193178399e7,6,10,0.1,1
28,11,10,1,0.274,1.99,8.877,1.9999999999999973,1.9986732980411146e7,1.9986732980411146e7,1.998673298041115e7,6,10,0.1,1
29,9,8,1,0.294,2.053,9.266,7.0,1.8649274432141677e7,1.8649274432141677e7,1.8649274432141677e7,6,10,0.1,1
2,10,9,1,0.28,2.105,9.574,1.0,1.5152066702086143e7,1.5152066702086143e7,1.5152066702086143e7,6,10,0.1,1
30,11,10,1,0.279,1.98,8.82,1.0,1.9968585281847328e7,1.9968585281847328e7,1.9968585281847328e7,6,10,0.1,1
31,11,10,1,0.281,1.994,8.965,2.0,1.3491731265130566e7,1.3491731265130566e7,1.3491731265130566e7,6,10,0.1,1
32,10,9,1,0.412,2.751,12.265,1.3999999999999986,1.679136538197044e7,1.679136538197044e7,1.6791365381970443e7,6,10,0.1,1
33,11,10,1,0.312,2.357,10.413,1.0,1.8758754034785554e7,1.8758754034785554e7,1.8758754034785554e7,6,10,0.1,1
34,9,8,1,0.277,2.093,9.522,4.0,1.484452023522201e7,1.484452023522201e7,1.4844520235222012e7,6,10,0.1,1
35,11,10,1,0.286,2.011,8.879,0.25,2.894819641671272e7,2.894819641671272e7,2.894819641671272e7,6,10,0.1,1
36,10,9,1,0.27,2.068,9.365,3.0,2.1484647821136218e7,2.1484647821136218e7,2.1484647821136214e7,6,10,0.1,1
37,9,9,1,0.272,2.072,9.234,5.0,2.153491770650269e7,2.153491770650269e7,2.1534917706502695e7,6,10,0.1,1
38,9,8,1,0.267,2.02,8.989,1.9999999999999334,1.9341089907167528e7,1.9341089907167528e7,1.934108990716753e7,6,10,0.1,1
39,8,7,1,0.29,2.387,10.435,2.0,1.320329140154901e7,1.320329140154901e7,1.320329140154901e7,6,10,0.1,1
3,9,8,1,0.321,2.237,9.948,0.8000000000000007,1.4327406806882747e7,1.4327406806882747e7,1.432740680688275e7,6,10,0.1,1
40,11,10,1,0.299,2.311,9.991,1.5,1.808635961296585e7,1.808635961296585e7,1.8086359612965845e7,6,10,0.1,1
41,11,9,1,0.293,2.113,9.537,1.5,1.6547143656877717e7,1.6547143656877717e7,1.6547143656877715e7,6,10,0.1,1
42,9,7,1,0.292,2.364,9.754,2.25,1.2809960117232518e7,1.2809960117232518e7,1.2809960117232518e7,6,10,0.1,1
43,8,7,1,0.26,2.07,9.273,2.0,1.1499793802055247e7,1.1499793802055247e7,1.1499793802055247e7,6,10,0.1,1
44,9,8,1,0.269,2.154,9.672,1.0,1.4942312036287805e7,1.4942312036287805e7,1.4942312036287801e7,6,10,0.1,1
45,10,8,1,0.307,2.305,9.967,2.5,1.792739336278078e7,1.792739336278078e7,1.7927393362780776e7,6,10,0.1,1
46,10,9,1,0.263,1.964,8.808,4.0,1.2929982125115193e7,1.2929982125115193e7,1.292998212511519e7,6,10,0.1,1
47,11,10,1,0.321,2.422,10.36,2.0,2.25996195855954e7,2.25996195855954e7,2.2599619585595403e7,6,10,0.1,1
48,10,9,1,0.272,2.135,9.288,1.0,2.0346584062492393e7,2.0346584062492393e7,2.0346584062492397e7,6,10,0.1,1
49,11,10,1,0.333,2.334,10.4,0.8571428571428577,2.2312748526964445e7,2.2312748526964445e7,2.231274852696445e7,6,10,0.1,1
4,9,8,1,0.26,2.016,8.995,1.0,2.278917246192929e7,2.278917246192929e7,2.2789172461929295e7,6,10,0.1,1
50,10,9,1,0.359,2.688,12.016,1.0,2.3938986840799212e7,2.3938986840799212e7,2.3938986840799216e7,6,10,0.1,1
5,11,10,1,0.403,2.872,12.794,0.6666666666666679,2.108138566946154e7,2.108138566946154e7,2.108138566946154e7,6,10,0.1,1
6,11,10,1,0.283,2.084,9.223,2.666666666666668,2.488334331855577e7,2.488334331855577e7,2.4883343318555765e7,6,10,0.1,1
7,9,8,1,0.314,2.387,10.195,5.75,2.250189160741965e7,2.250189160741965e7,2.250189160741965e7,6,10,0.1,1
8,9,8,1,0.263,2.007,8.775,1.0,1.6921059088727824e7,1.6921059088727824e7,1.6921059088727828e7,6,10,0.1,1
9,10,8,1,0.323,2.315,9.779,2.666666666666668,1.5350711659527801e7,1.5350711659527801e7,1.53507116595278e7,6,10,0.1,1
