instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
3,12,12,1,0.393,2.361,9.894,1.0,2.5073526950598136e7,2.5073526950598136e7,2.5073526950598143e7,6,15,0.1,1
40,11,13,1,0.486,2.305,9.35,1.0000000000000049,2.7158420178254943e7,2.7158420178254943e7,2.7158420178254947e7,6,15,0.1,1
41,13,12,1,0.441,2.516,10.535,0.1999999999999993,2.586153444009582e7,2.586153444009582e7,2.586153444009582e7,6,15,0.1,1
42,6,4,1,0.302,2.056,9.457,9.0,1.602279619548483e7,1.602279619548483e7,1.602279619548483e7,6,15,0.1,1
43,12,11,1,0.42,2.145,9.546,1.142857142857146,2.871521491316098e7,2.871521491316098e7,2.871521491316098e7,6,15,0.1,1
44,16,15,1,0.595,2.371,9.593,1.2000000000000028,3.4182323655318215e7,3.4182323655318215e7,3.418232365531821e7,6,15,0.1,1
45,9,8,1,0.349,2.265,10.072,1.0,2.05557837048679e7,2.05557837048679e7,2.05557837048679e7,6,15,0.1,1
46,9,8,1,0.32,2.029,9.248,0.75,1.7596310631380506e7,1.7596310631380506e7,1.7596310631380502e7,6,15,0.1,1
47,15,14,1,0.412,2.016,8.995,1.0,2.7795420496962033e7,2.7795420496962033e7,2.7795420496962033e7,6,15,0.1,1
48,8,8,1,0.311,2.037,9.325,4.199999999999999,2.134083837716128e7,2.134083837716128e7,2.134083837716128e7,6,15,0.1,1
49,12,11,1,0.353,2.078,9.777,1.8000000000000234,2.5883833267816275e7,2.5883833267816275e7,2.588383326781628e7,6,15,0.1,1
4,14,13,1,0.411,2.119,9.587,1.25,2.583875041514038e7,2.583875041514038e7,2.583875041514038e7,6,15,0.1,1
50,12,12,1,0.397,2.174,9.741,1.0000000002000036,2.6581637507969927e7,2.6581637507969927e7,2.6581637507969927e7,6,15,0.1,1
5,13,11,1,0.365,2.067,9.4,2.0,2.5414154168637775e7,2.5414154168637775e7,2.541415416863778e7,6,15,0.1,1
6,14,13,1,0.397,2.225,9.435,1.5714285714285416,3.1656117300856065e7,3.1656117300856065e7,3.1656117300856058e7,6,15,0.1,1
7,14,13,1,0.466,2.288,9.794,1.0000000002000036,2.7626037794951253e7,2.7626037794951253e7,2.7626037794951245e7,6,15,0.1,1
8,8,7,1,0.302,2.169,9.701,1.0,2.2253970865077503e7,2.2253970865077503e7,2.2253970865077503e7,6,15,0.1,1
9,13,12,1,0.417,2.101,9.29,0.6000000000000014,3.210645231288719e7,3.210645231288719e7,3.2106452312887195e7,6,15,0.1,1
