instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
26,42634,130,1,3600.066,365.833,11.944,4.5,2.1513661108421553e7,1.7689025078909893e7,2.163318098124612e7,8,10,0.1,2
27,47233,142,1,3600.038,318.232,12.357,0.1428571429714296,2.2202277064551823e7,1.834537526052932e7,2.3131074026174344e7,8,10,0.1,2
28,208071,91,1,3600.001,49.112,11.986,1.9999019968963694e-6,1.0303080705390217e7,1.0303080705390213e7,1.16922329648636e7,8,10,0.1,2
29,47914,114,1,3600.086,157.847,11.677,5.999906001363797e-6,1.5924465707323223e7,1.3719594488378538e7,1.6291950400882017e7,8,10,0.1,2
3,43476,125,1,3600.073,258.095,9.476,0.39999999999999447,2.7661651142166715e7,2.1249301713574667e7,2.7913118833928503e7,8,10,0.1,2
30,42118,218,1,3600.041,2064.107,11.306,0.3333333333333336,2.869779477348545e7,2.3672447422306627e7,2.8962286739336967e7,8,10,0.1,2
31,42409,125,1,3600.045,195.923,13.853,0.7499997151721942,1.9814907488854162e7,1.6344568195832789e7,2.015074633144337e7,8,10,0.1,2
32,43365,144,1,3600.011,755.874,11.806,0.1999999999999993,2.5116988133494146e7,2.043200616981489e7,2.5377264909254104e7,8,10,0.1,2
33,44950,119,1,3600.121,210.468,11.655,8.602234061072522e-6,1.9446195352312416e7,1.6080631160238164e7,1.982014989500444e7,8,10,0.1,2
34,48176,111,1,3600.017,135.807,10.738,0.3333333333333357,1.9311264333770175e7,1.6022151362800334e7,2.0053990393633436e7,8,10,0.1,2
35,43630,124,1,3600.003,241.68,10.62,0.6000000000000014,3.0773157307887394e7,2.314690453124227e7,3.1174538486972056e7,8,10,0.1,2
36,42269,175,1,3600.028,690.434,11.748,0.7499999999999993,2.3180235647328194e7,1.8976628820442412e7,2.342044252083419e7,8,10,0.1,2
37,58701,144,1,3600.073,182.68,8.93,0.6000003144561212,1.870935091660992e7,1.6253852676587313e7,1.929400893631032e7,8,10,0.1,2
38,42427,763,1,3600.114,3600.07,11.904,1.9999353533250996e-6,1.9916261971315607e7,1.595677770193904e7,2.02859901099671e7,8,10,0.1,2
39,43209,134,1,3600.057,341.074,11.609,0.8000000000000007,2.605583175334553e7,2.0199349368778992e7,2.6414382787855178e7,8,10,0.1,2
4,52380,111,1,3600.064,121.62,8.993,1.4999765127754472e-6,1.8691164730459172e7,1.5859278101924699e7,1.9257556820799425e7,8,10,0.1,2
40,18120,69,1,266.398,29.083,12.049,1.9998021372202857e-6,1.2759588843410796e7,1.2759588843410796e7,1.4767964555273496e7,8,10,0.1,2
41,83274,133,1,1488.503,116.456,8.677,0.6666666666666661,1.4985292789544828e7,1.4985239239578342e7,1.8434157525895562e7,8,10,0.1,2
42,67712,119,1,3600.048,164.201,8.671,0.3999999999999986,1.5978914803368118e7,1.407426116234001e7,1.693125770379842e7,8,10,0.1,2
43,48927,95,1,3600.068,57.459,9.519,0.5000000001500098,1.914424985117409e7,1.5991173173155311e7,1.9482079689998318e7,8,10,0.1,2
44,55544,123,1,3600.017,136.703,8.661,0.666666666666663,1.747745594050841e7,1.511569069882319e7,1.7949809984638497e7,8,10,0.1,2
45,12810,67,1,129.001,28.144,8.953,0.1999999999999993,1.188039604551135e7,1.188039604551135e7,1.353039604551135e7,8,10,0.1,2
46,42348,88,1,3600.053,112.576,11.713,2.6666666666666674,1.7872565638657372e7,1.4058419551174035e7,1.819949597292199e7,8,10,0.1,2
47,5002,62,1,62.472,18.836,11.999,0.25000309745652094,7.5212320369962575e6,7.521232036996258e6,8.795972175583525e6,8,10,0.1,2
48,61774,67,1,1415.976,23.862,10.265,3.3999999999999986,1.3165356445393622e7,1.3165356445393622e7,1.5400910068100987e7,8,10,0.1,2
49,54160,124,1,3600.081,151.75,8.985,5.344159062392608e-6,1.35922802004871e7,1.2168348660887584e7,1.3980626695256915e7,8,10,0.1,2
5,40880,100,1,600.434,51.858,9.042,4.999999505310656,1.213974006083601e7,1.2139740060836008e7,1.4707715917420339e7,8,10,0.1,2
50,38738,79,1,753.389,49.383,12.289,1.3999999999999977,1.5742924527761618e7,1.5742924463857615e7,1.9070619826312855e7,8,10,0.1,2
6,37360,77,1,675.67,28.598,12.14,0.75,1.3036276070673699e7,1.3036276070673699e7,1.6295261955884006e7,8,10,0.1,2
7,49230,138,1,3600.098,227.603,8.854,0.5,1.9818101236134715e7,1.6270487249241551e7,2.0429758820081808e7,8,10,0.1,2
8,36360,73,1,517.976,19.738,8.802,1.4999999999999947,9.27230696679906e6,9.272306966799058e6,1.1177543172627619e7,8,10,0.1,2
9,47325,105,1,3600.103,142.105,10.088,0.3333333333333333,1.5671278515593728e7,1.3222719981698345e7,1.6038561256344955e7,8,10,0.1,2
