instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
34,18,17,1,0.636,2.4,9.562,0.9999999999999867,4.953512873899474e7,4.953512873899474e7,4.953512873899473e7,6,20,0.1,1
35,13,12,1,0.497,2.662,10.479,1.0000000002000036,3.677002956409578e7,3.677002956409578e7,3.677002956409578e7,6,20,0.1,1
36,14,14,1,0.517,2.282,9.853,0.75,4.068889696547831e7,4.068889696547831e7,4.0688896965478316e7,6,20,0.1,1
37,15,14,1,0.884,3.031,12.253,1.1111111111111107,4.027670661564974e7,4.027670661564974e7,4.0276706615649745e7,6,20,0.1,1
38,15,14,1,0.62,2.607,10.155,0.8888888888888893,4.8043708495608225e7,4.8043708495608225e7,4.804370849560823e7,6,20,0.1,1
39,16,15,1,0.583,2.601,10.695,0.3750000000000001,4.30585735562183e7,4.30585735562183e7,4.305857355621829e7,6,20,0.1,1
3,20,19,1,0.824,2.797,10.046,1.1250000000000016,5.642977984874406e7,5.642977984874406e7,5.6429779848744035e7,6,20,0.1,1
40,15,15,1,0.468,2.152,9.097,1.0,3.760383354774744e7,3.760383354774744e7,3.760383354774745e7,6,20,0.1,1
41,14,15,1,0.432,2.115,9.145,0.5714285714285694,3.8174757191795506e7,3.8174757191795506e7,3.817475719179552e7,6,20,0.1,1
42,14,14,1,0.436,2.105,9.116,1.0000000002000036,3.811252523461838e7,3.811252523461838e7,3.811252523461838e7,6,20,0.1,1
43,11,11,1,0.434,2.132,9.063,0.33333333333333215,2.922119043987259e7,2.922119043987259e7,2.9221190439872585e7,6,20,0.1,1
44,13,14,1,0.442,2.32,10.032,1.0,3.2544947841689713e7,3.2544947841689713e7,3.2544947841689713e7,6,20,0.1,1
45,17,16,1,0.583,2.295,9.431,1.0,4.3397653119536266e7,4.3397653119536266e7,4.339765311953627e7,6,20,0.1,1
46,15,15,1,0.48,2.418,10.306,0.5,3.524354695576886e7,3.524354695576886e7,3.524354695576886e7,6,20,0.1,1
47,16,15,1,0.575,2.524,10.098,0.875,4.215085106340996e7,4.215085106340996e7,4.215085106340996e7,6,20,0.1,1
48,17,16,1,0.588,2.294,9.452,0.571428571428573,3.962384034422545e7,3.962384034422545e7,3.962384034422545e7,6,20,0.1,1
49,12,11,1,0.371,2.072,9.22,1.0000000002000036,3.830341004664973e7,3.830341004664973e7,3.830341004664974e7,6,20,0.1,1
4,15,13,1,0.512,2.329,10.011,2.625,4.799302692307892e7,4.799302692307892e7,4.79930269230789e7,6,20,0.1,1
50,9,9,1,0.3,2.007,9.153,1.0000000002000036,2.5170530042429186e7,2.5170530042429186e7,2.5170530042429194e7,6,20,0.1,1
5,13,12,1,0.437,2.114,9.612,1.0,2.7094191393037483e7,2.7094191393037483e7,2.7094191393037483e7,6,20,0.1,1
6,12,14,1,0.36,2.086,9.049,1.0,3.445560945620672e7,3.445560945620672e7,3.4455609456206724e7,6,20,0.1,1
7,12,10,1,0.363,2.018,9.076,1.999999999999955,3.306540775207837e7,3.306540775207837e7,3.306540775207836e7,6,20,0.1,1
8,13,10,1,0.428,2.104,9.133,3.625,2.8744790977478057e7,2.8744790977478057e7,2.874479097747806e7,6,20,0.1,1
9,16,14,1,0.505,2.336,9.92,0.11111111111111072,3.1591398516730152e7,3.1591398516730152e7,3.159139851673015e7,6,20,0.1,1
