instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
42,59629,93,1,3600.027,48.92,10.793,0.375,2.4523522276124638e7,2.2359852092297025e7,2.6326619247359734e7,8,10,0.3,2
43,1770,38,1,19.485,9.675,11.065,0.25,1.0789440847685212e7,1.0789440847685212e7,1.2122736638734225e7,8,10,0.3,2
44,7655,67,1,83.462,18.555,10.401,0.9999999999999971,1.656935674232505e7,1.6569356742325053e7,1.8157840579240333e7,8,10,0.3,2
45,1414,39,1,9.903,5.499,9.101,3.999604691218296e-6,6.021236207953749e6,6.021236207953749e6,6.136981618229923e6,8,10,0.3,2
46,51672,102,1,3600.003,155.924,12.406,0.20000000000000284,4.354871712087044e7,3.669795009903801e7,4.69569557171864e7,8,10,0.3,2
47,30,10,1,0.502,3.113,10.975,4.0,2.6814729306445387e6,2.6814729306445387e6,2.6814729306445387e6,8,10,0.3,2
48,18,7,1,0.495,3.046,12.853,5.0,3.130911785576103e6,3.130911785576133e6,3.130911785576133e6,8,10,0.3,2
49,34502,66,1,683.35,32.066,12.158,0.14285714285714235,1.7875388771734897e7,1.7875388771734897e7,1.9889356000862516e7,8,10,0.3,2
4,56354,66,1,905.637,20.873,8.776,0.1666666666666643,1.4217301229894122e7,1.4217301229894122e7,1.6174393460730474e7,8,10,0.3,2
50,236,14,1,2.016,3.258,10.348,2.0,4.241959907930149e6,4.24195990793015e6,4.24195990793015e6,8,10,0.3,2
5,6246,58,1,57.976,15.183,9.016,0.3333333333333499,1.5661807703375835e7,1.566179930729778e7,1.8597950087469593e7,8,10,0.3,2
6,2022,30,1,18.895,5.579,8.69,0.14286209207966305,1.0171051913707094e7,1.0171051913707068e7,1.1623914605085742e7,8,10,0.3,2
7,17122,54,1,185.688,13.821,8.733,0.28571428571428825,1.2546474245542472e7,1.2546474245542474e7,1.437109977728896e7,8,10,0.3,2
8,3154,41,1,36.801,7.802,10.646,0.14285714285714096,1.342848064734704e7,1.3428479710461216e7,1.4876448829142837e7,8,10,0.3,2
9,39972,62,1,764.327,26.975,12.241,0.28571428571428437,1.9729162341919784e7,1.9729162341919784e7,2.3793870053444266e7,8,10,0.3,2
