instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
22,48770,124,1,3600.043,176.578,11.197,0.16666666666667052,1.6185765980417712e7,1.393491286744522e7,1.6721699744981954e7,4,10,0.1,2
23,44985,93,1,3600.087,80.455,10.378,2.1999999999999993,1.8984733332453504e7,1.5125493790233526e7,1.9297646799615644e7,4,10,0.1,2
24,53316,128,1,3600.112,258.301,8.905,0.3999999999999986,1.759580315061512e7,1.4469332792358639e7,1.805744058807764e7,4,10,0.1,2
25,52516,129,1,3600.081,382.985,8.914,0.40000000000002345,2.129722406612514e7,1.7655841910953846e7,2.151791389371128e7,4,10,0.1,2
26,52208,108,1,917.18,56.953,10.372,0.33333333333331955,1.205325414004251e7,1.2053254140042508e7,1.4531438658218998e7,4,10,0.1,2
27,49329,158,1,3600.144,387.465,9.909,1.9998020093225932e-6,1.9481103556507573e7,1.6437271800053682e7,1.9724611256591167e7,4,10,0.1,2
28,53632,136,1,3600.025,405.449,9.181,0.33333333346666905,1.2258252211277083e7,1.0290995237722281e7,1.2485243400533406e7,4,10,0.1,2
29,53084,94,1,3600.178,55.759,10.781,0.1999999999999993,1.804130897526765e7,1.5163769976780131e7,1.870535300007749e7,4,10,0.1,2
2,46709,180,1,3600.15,661.112,10.445,0.14285714285714413,2.657549122828725e7,2.2297555068107694e7,2.6834748583927847e7,4,10,0.1,2
30,49956,134,1,3600.113,307.968,10.287,0.4999998830281669,2.0717395096092403e7,1.710938927569799e7,2.0950169665150113e7,4,10,0.1,2
31,55760,96,1,3600.101,69.893,10.201,0.3333333333333357,1.4793308737125538e7,1.3799136815909078e7,1.6669282557233777e7,4,10,0.1,2
32,58559,118,1,3600.134,93.964,9.13,1.666666666666664,1.5352933324313525e7,1.3378611682084253e7,1.6119985430271104e7,4,10,0.1,2
33,49717,153,1,3600.131,241.851,9.186,0.5714285714285711,1.9241388932786e7,1.6100790046403583e7,1.9543517547950372e7,4,10,0.1,2
34,49573,92,1,3600.088,105.779,9.854,0.6666666666666654,1.5226605519278089e7,1.2884271286207495e7,1.6267712622317923e7,4,10,0.1,2
35,47858,121,1,3600.026,639.551,9.581,1.1428571428571452,2.1489884793280207e7,1.807901628402595e7,2.1830988882965446e7,4,10,0.1,2
36,33716,92,1,426.041,30.725,9.486,0.6666666666666666,1.096844855649334e7,1.0968448556493342e7,1.3184152778498191e7,4,10,0.1,2
37,277280,72,1,3600.002,27.107,8.989,7.999607988917745e-6,1.2784057855093403e7,1.278122609689924e7,1.5266401285330895e7,4,10,0.1,2
38,53168,105,1,3600.09,139.601,9.038,0.6666666666666702,1.603770943541563e7,1.3936254400320424e7,1.6480121008501142e7,4,10,0.1,2
39,120372,119,1,3209.051,71.288,9.071,3.333270029770574e-6,1.2101612904489564e7,1.2101612806381702e7,1.3736888110685756e7,4,10,0.1,2
3,97442,81,1,2585.826,32.683,9.54,0.33333333333333215,1.0048057299837336e7,1.0048057299837334e7,1.2305929476883752e7,4,10,0.1,2
40,48784,125,1,3600.091,114.806,10.714,0.5714285714285712,2.2138844916100033e7,1.7574461058447395e7,2.2367064108982667e7,4,10,0.1,2
41,51515,134,1,3600.013,166.815,8.877,2.499999999999999,2.9288283229504492e7,2.3136731174756356e7,2.968948766616989e7,4,10,0.1,2
42,42341,115,1,3600.072,233.681,12.776,0.499999590542231,2.2751822285405785e7,1.8318274766088482e7,2.333519609352541e7,4,10,0.1,2
43,45388,168,1,3600.097,576.198,12.543,0.75,1.6648980983699223e7,1.3997919875388063e7,1.686106587236412e7,4,10,0.1,2
44,55292,2415,1,3600.029,3600.017,8.957,5.999850060334211e-6,1.812922320702956e7,1.436665427558515e7,1.8585292695777483e7,4,10,0.1,2
45,51318,128,1,3600.148,173.32,8.956,0.33333333346666905,1.2193895706947694e7,9.90250469332883e6,1.2521228495292513e7,4,10,0.1,2
46,49845,136,1,3600.032,277.784,9.027,4.169456246927439e-6,1.3644328360030778e7,1.1266092039217452e7,1.3894680112571081e7,4,10,0.1,2
47,51452,143,1,3600.147,777.243,10.145,0.3333333333333357,2.559166576073024e7,2.1683698002419025e7,2.6095919665028468e7,4,10,0.1,2
48,16900,58,1,174.621,15.885,11.035,0.800000000180006,1.0883501552893724e7,1.088058219528819e7,1.3333887245770276e7,4,10,0.1,2
49,50536,116,1,3600.043,263.38,10.104,2.000000000000002,2.2443544786931813e7,1.8551745717092775e7,2.296245132957702e7,4,10,0.1,2
4,88764,106,1,2344.904,74.796,9.755,2.9997030708273087e-6,1.0708382890122788e7,1.0708382841101877e7,1.3136868014639717e7,4,10,0.1,2
50,64038,106,1,977.06,63.466,9.048,0.2499999999999991,1.249562845931478e7,1.2495628459314782e7,1.4444401010831822e7,4,10,0.1,2
5,64832,113,1,3600.002,150.554,10.165,0.5,1.703960423647998e7,1.60005533072331e7,1.9338704064695735e7,4,10,0.1,2
6,47267,113,1,3600.055,173.241,9.875,3.7999999999999945,2.109401617289523e7,1.7187836468587335e7,2.142883552717452e7,4,10,0.1,2
7,100754,103,1,3449.032,73.743,11.427,2.666666666666666,1.0443340439839512e7,1.0443340391960954e7,1.2071960271388063e7,4,10,0.1,2
8,78838,98,1,3600.022,46.097,9.561,0.7499999999999991,1.2726686847945241e7,1.2162815312462049e7,1.486556058347817e7,4,10,0.1,2
9,48137,155,1,3600.106,317.079,9.096,0.1999999999999993,2.2076789695347432e7,1.8246321838805627e7,2.2278393266744364e7,4,10,0.1,2
