instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
32,s,58,1,i,3600.028,8.854,12.0,a,1.92669923760431e7,3.1242250824206837e7,4,20,0.1,3
33,s,64,1,i,3600.032,10.645,7.142857142857142,a,2.0258230340795893e7,3.0724301776407897e7,4,20,0.1,3
34,s,58,1,i,3600.039,9.551,9.53846153846154,a,2.0197680308406897e7,3.1299513303699996e7,4,20,0.1,3
35,s,61,1,i,3600.054,10.583,9.437500001043752,a,2.7868172138158582e7,4.8237063959891394e7,4,20,0.1,3
36,29697,68,1,3600.146,3600.032,9.821,6.000000000699991,2.6257670327304006e7,1.7804349313577667e7,2.6257670327304006e7,4,20,0.1,3
37,31055,79,1,3600.001,3600.042,9.121,6.0,2.1787378924148865e7,1.8602462729649622e7,2.4462804496373005e7,4,20,0.1,3
38,s,65,1,i,3600.023,9.045,8.272727272727217,a,2.2035971408830646e7,3.449035022841368e7,4,20,0.1,3
39,30445,82,1,3600.192,3600.041,9.137,6.0,1.972177369838127e7,1.5613193076276401e7,1.9721773698381275e7,4,20,0.1,3
4,s,65,1,i,3600.033,7.882,9.166666666666666,a,1.868142858286036e7,2.848289548488076e7,4,20,0.1,3
40,s,60,1,i,3600.028,9.09,12.100000000000001,a,2.223963543605832e7,3.7029738931704625e7,4,20,0.1,3
41,s,65,1,i,3600.026,9.096,7.75,a,1.9182012404772308e7,3.0208128369439404e7,4,20,0.1,3
42,30159,81,1,3600.015,3600.038,8.909,7.846153846153847,2.1435871801913213e7,1.806410942270752e7,2.143587180191321e7,4,20,0.1,3
43,s,60,1,i,3600.03,9.152,11.99999999999999,a,2.5096124084550645e7,4.289262235331333e7,4,20,0.1,3
44,s,60,1,i,3600.03,9.158,12.090909090909086,a,2.8803615232752174e7,5.534366370959462e7,4,20,0.1,3
45,s,64,1,i,3600.042,8.888,9.0,a,1.835825138317351e7,2.839344410421381e7,4,20,0.1,3
46,s,64,1,i,3600.045,9.081,8.0,a,2.0372491209369734e7,3.335508232309548e7,4,20,0.1,3
47,s,62,1,i,3600.022,7.822,11.230769230769232,a,2.5444386690437645e7,4.52074029372181e7,4,20,0.1,3
48,25565,72,1,3600.112,3600.054,11.897,8.0,2.4237056379126523e7,1.6341906480367532e7,2.4237056379126523e7,4,20,0.1,3
49,s,56,1,i,3600.03,7.549,8.916666666666666,a,1.7148116539289035e7,2.8191903546696153e7,4,20,0.1,3
5,s,58,1,i,3600.025,9.484,7.076923076923078,a,1.6701488535494758e7,2.4745898361904055e7,4,20,0.1,3
50,s,60,1,i,3600.033,7.554,8.000000000900002,a,2.106463590546532e7,3.2387721899424113e7,4,20,0.1,3
6,s,65,1,i,3600.043,9.433,7.230769230769232,a,2.1363522972458526e7,3.2515053913435765e7,4,20,0.1,3
7,s,60,1,i,3600.035,9.865,8.545454545454543,a,3.2075222626649708e7,4.0906641704874374e7,4,20,0.1,3
8,s,63,1,i,3600.051,9.921,8.700000000000003,a,2.4318822963482365e7,4.044042896537971e7,4,20,0.1,3
9,s,58,1,i,3600.048,11.605,12.857142857142858,a,2.8055244769490898e7,4.725021439767641e7,4,20,0.1,3
