instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
44,19331,51,1,3600.227,3600.092,10.238,5.000000000000028,1.3148745100220688e7,9.24508918875365e6,1.314874510022069e7
45,2,1,1,0.337,2.656,12.519,31.0,4681.0659506328675,4681.065950632868,4681.065950632868
46,19464,40,1,3600.258,3600.093,12.397,7.0,1.7151552839715354e7,1.1143474310042897e7,1.7151552839715358e7
47,19008,32,1,3600.078,3600.142,9.344,7.785714285714285,1.919622210499171e7,1.2921289450614292e7,1.919622210499171e7
48,19772,66,1,3600.248,3600.057,12.279,4.0,7.269176522967723e6,5.229994408644812e6,7.269176522967725e6
49,17654,29,1,3600.37,3600.147,13.714,8.0,2.1110850686645735e7,1.1599569329984972e7,2.111085068664574e7
4,21865,37,1,3600.14,3600.03,9.193,7.0,1.8942754857355084e7,1.1051568495132782e7,1.8942754857355088e7
50,15024,27,1,3600.115,3600.053,12.27,16.95,1.0e20,2.1229919622265115e7,5.52196369355555e7
5,21109,46,1,3600.06,3600.038,9.438,8.0,1.4294934247666232e7,9.917075471523328e6,1.4294934247666921e7
6,24104,70,1,3600.279,3600.041,8.986,4.0,6.352019168100724e6,4.484998450627122e6,6.352019168100728e6
7,20664,32,1,3600.126,3600.038,9.003,9.0,2.5695606115521945e7,1.2604790086385373e7,2.569560611552195e7
8,20832,33,1,3600.064,3600.071,9.187,13.0,1.0e20,1.6514707081494188e7,3.1488303777167812e7
9,23025,47,1,3600.273,3600.035,9.189,8.0,1.6394997648095224e7,1.0349402014448324e7,1.6394997648095228e7
