instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
36,6,5,1,0.344,2.391,10.603,3.0,3.177155215562278e7,3.177155215562278e7,3.1770472407742865e7
37,11,9,1,0.431,2.603,10.93,0.7692307692307736,2.633700476898545e7,2.633700476898545e7,2.6336229152589098e7
38,5,4,1,0.427,2.855,12.62,2.0,1.6967352511960731e6,1.6967352511960731e6,1.6967352511960736e6
39,7,5,1,0.375,2.548,11.315,1.0,2.5235703452142544e7,2.5235703452142544e7,2.5231684680199694e7
3,7,6,1,0.279,2.129,9.215,1.0,1.4320327160976436e7,1.4320327160976436e7,1.4320327160976436e7
40,9,5,1,0.376,2.378,10.552,5.0,2.0221736797535844e7,2.0221736797535844e7,2.0221736797535844e7
41,4,3,1,0.323,2.518,11.098,6.0,3.9730721418013754e6,3.9730721418013754e6,3.9730721418013754e6
42,8,6,1,0.379,2.444,10.576,4.0,4.2907500120389946e7,4.2907500120389946e7,4.2907500120389946e7
43,2,1,1,0.258,2.048,9.447,20.0,2025.3106725605232,2025.3106725605232,2025.3106725605235
44,6,6,1,0.521,2.563,10.603,1.0000000002000036,1.3148745100220691e7,1.3148745100220691e7,1.314874510022069e7
45,2,1,1,0.319,2.934,13.422,31.0,4681.0659506328675,4681.0659506328675,4681.065950632868
46,8,6,1,0.311,2.088,9.186,2.0,1.7151552839715354e7,1.7151552839715354e7,1.7151552839715358e7
47,8,8,1,0.476,3.229,12.811,1.0000000002000036,1.9196222104991715e7,1.9196222104991715e7,1.919622210499171e7
48,5,4,1,0.298,2.269,9.78,3.0,7.269176522967724e6,7.269176522967724e6,7.269176522967725e6
49,6,6,1,0.36,2.679,9.966,1.0,2.1111001876603138e7,2.1111001876603138e7,2.111085068664574e7
4,6,6,1,0.315,2.445,10.414,1.0,1.8945614217546932e7,1.8945614217546932e7,1.8942754857355088e7
50,15,14,1,0.591,2.721,11.202,1.0,5.522137921640896e7,5.522137921640896e7,5.52196369355555e7
5,5,3,1,0.263,1.976,9.144,1.0000000002000036,1.4294934247666918e7,1.4294934247666918e7,1.4294934247666921e7
6,4,6,1,0.335,2.591,11.185,1.0,6.352019168100727e6,6.352019168100727e6,6.352019168100728e6
7,10,10,1,0.374,2.086,9.037,3.0,2.5695840403830547e7,2.5695840403830547e7,2.569560611552195e7
8,13,10,1,0.641,3.345,13.808,2.0,3.1492106589743566e7,3.1492106589743566e7,3.1488303777167812e7
9,5,4,1,0.29,2.133,9.581,1.0,1.6394997648095226e7,1.6394997648095226e7,1.6394997648095228e7
